prolific_pid,trial,chosen_number,winner_number,win_status,consider_set_size,outcome_rel_to_consider,is_no_consider_trial,winner_in_consider,choice_in_consider,regret_chosen,regret_notchosen_winner,comp_tries_to_pass,feedback,age,gamble_freq_12mo,hot_reliance,race,gender,ethnicity
P0107,13,21,13,Lost,0,NA,TRUE,FALSE,FALSE,45,96,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,14,26,33,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,50,43,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,15,26,29,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,52,87,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,16,13,21,Lost,0,NA,TRUE,FALSE,FALSE,61,92,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,17,21,21,Won,16,NA,FALSE,TRUE,TRUE,0,NA,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,18,21,12,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,39,50,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,19,12,4,Lost,0,NA,TRUE,FALSE,FALSE,61,83,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,20,21,29,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,55,57,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,21,15,30,Lost,16,winner_in_set,FALSE,TRUE,TRUE,41,35,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,22,35,12,Lost,8,winner_in_set,FALSE,TRUE,TRUE,78,81,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,23,21,12,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,72,77,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0107,24,12,12,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,picking a number that had won more than once. ,30,Never,NA,White,Female,Non-Hispanic
P0109,1,1,21,Lost,16,winner_in_set,FALSE,TRUE,TRUE,80,75,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,2,36,14,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,50,75,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,3,6,11,Lost,8,winner_in_set,FALSE,TRUE,TRUE,60,70,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,4,9,9,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,5,20,34,Lost,3,winner_in_set,FALSE,TRUE,TRUE,60,60,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,6,1,30,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,70,75,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,7,33,3,Lost,2,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,8,11,2,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,60,75,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,9,3,34,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,50,50,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,10,13,11,Lost,16,winner_in_set,FALSE,TRUE,TRUE,60,70,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,11,16,16,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,12,20,24,Lost,0,NA,TRUE,FALSE,FALSE,55,75,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,13,36,31,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,60,70,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,14,21,33,Lost,3,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,15,27,31,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,70,80,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,16,35,17,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,50,50,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,17,11,11,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,18,22,35,Lost,0,NA,TRUE,FALSE,FALSE,50,49,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,19,10,1,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,80,80,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,20,8,9,Lost,2,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,21,15,16,Lost,0,NA,TRUE,FALSE,FALSE,100,100,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,22,14,14,Won,8,NA,FALSE,TRUE,TRUE,0,NA,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,23,10,19,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,50,60,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0109,24,9,16,Lost,8,winner_in_set,FALSE,TRUE,TRUE,50,70,1,I tried picking blocks that were in the corners and just certain lucky numbers of mine. ,48,Never,NA,White,Female,Hispanic
P0110,1,10,36,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,62,33,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,2,16,15,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,12,50,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,3,10,2,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,21,90,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,4,17,4,Lost,2,winner_in_set,FALSE,TRUE,TRUE,51,41,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,5,16,4,Lost,0,NA,TRUE,FALSE,FALSE,70,52,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,6,24,24,Won,0,NA,TRUE,FALSE,FALSE,0,NA,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,7,14,15,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,20,65,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,8,3,2,Lost,3,winner_in_set,FALSE,TRUE,TRUE,60,80,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,9,8,10,Lost,8,winner_in_set,FALSE,TRUE,TRUE,79,89,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,10,22,32,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,51,100,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,11,11,11,Won,3,NA,FALSE,TRUE,TRUE,0,NA,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,12,23,18,Lost,16,winner_in_set,FALSE,TRUE,TRUE,79,58,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,13,13,32,Lost,0,NA,TRUE,FALSE,FALSE,81,70,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,14,8,17,Lost,16,winner_in_set,FALSE,TRUE,TRUE,51,60,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,15,15,15,Won,1,NA,FALSE,TRUE,TRUE,0,NA,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,16,17,6,Lost,0,NA,TRUE,FALSE,FALSE,73,65,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,17,28,36,Lost,8,winner_in_set,FALSE,TRUE,TRUE,65,80,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,18,9,29,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,62,86,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,19,10,2,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,75,100,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,20,23,14,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,60,70,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,21,21,7,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,59,91,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,22,36,16,Lost,2,winner_in_set,FALSE,TRUE,TRUE,100,100,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,23,27,20,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,76,96,2,,34,Never,NA,White,Male,Non-Hispanic
P0110,24,5,5,Won,8,NA,FALSE,TRUE,TRUE,0,NA,2,,34,Never,NA,White,Male,Non-Hispanic
P0111,1,21,27,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,74,83,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,2,15,9,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,71,70,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,3,8,8,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,4,25,6,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,75,72,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,5,19,11,Lost,0,NA,TRUE,FALSE,FALSE,75,76,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,6,28,24,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,81,81,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,7,14,19,Lost,8,winner_in_set,FALSE,TRUE,TRUE,72,75,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,8,15,23,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,68,76,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,9,8,5,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,71,78,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,10,17,29,Lost,0,NA,TRUE,FALSE,FALSE,73,74,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,11,21,21,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,12,16,29,Lost,16,winner_in_set,FALSE,TRUE,TRUE,73,77,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,13,14,32,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,66,72,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,14,9,35,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,67,78,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,15,23,9,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,69,77,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,16,8,8,Won,3,NA,FALSE,TRUE,TRUE,0,NA,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,17,2,26,Lost,3,winner_in_set,FALSE,TRUE,TRUE,70,81,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,18,23,1,Lost,2,winner_in_set,FALSE,TRUE,TRUE,65,81,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,19,9,7,Lost,0,NA,TRUE,FALSE,FALSE,68,75,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,20,8,16,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,63,79,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,21,27,27,Won,16,NA,FALSE,TRUE,TRUE,0,NA,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,22,13,25,Lost,8,winner_in_set,FALSE,TRUE,TRUE,62,75,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,23,23,12,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,61,73,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0111,24,8,4,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,60,82,1,following the directions and when choosing the payment block take a guess,66,Never,NA,White,Male,Non-Hispanic
P0114,1,20,31,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,67,19,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,2,34,4,Lost,3,winner_in_set,FALSE,TRUE,TRUE,95,7,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,3,17,17,Won,16,NA,FALSE,TRUE,TRUE,0,NA,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,4,27,9,Lost,0,NA,TRUE,FALSE,FALSE,37,100,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,5,20,13,Lost,16,winner_in_set,FALSE,TRUE,TRUE,67,89,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,6,10,29,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,45,86,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,7,10,18,Lost,0,NA,TRUE,FALSE,FALSE,47,77,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,8,1,24,Lost,8,winner_in_set,FALSE,TRUE,TRUE,81,100,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,9,28,28,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,10,29,26,Lost,2,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,11,22,36,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,48,65,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,12,29,25,Lost,0,NA,TRUE,FALSE,FALSE,67,84,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,13,29,6,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,41,53,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
P0114,14,16,12,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,68,90,1,I tried to figure out what numbers were being pulled more often such as high vs low. Seemed like a lot of high numbers were being pulled so I hovered around more that area. When choosing 16 blocks I clicked multiple numbers right around each other instead of spreading out,38,A few times,NA,White,Female,Non-Hispanic
